1007|508|1280|chrome|1
587|354|1264|chrome|1
39|513|1264|chrome|2
190|615|1264|chrome|1
104|665|1264|chrome|2
187|1058|1264|chrome|1
411|1100|1264|chrome|1
421|1138|1264|chrome|1
563|1243|1264|chrome|1
613|1240|1264|chrome|1
413|1137|1264|chrome|1
568|1139|1264|chrome|1
411|1158|1264|chrome|1
564|1166|1264|chrome|1
420|1140|1264|chrome|1
415|1203|1264|chrome|1
450|1245|1264|chrome|1
481|1243|1264|chrome|1
1035|1544|1264|chrome|1
1049|560|1229|chrome|1
961|684|1229|chrome|1
169|637|1229|chrome|1
170|1023|1229|chrome|1
224|1019|1229|chrome|1
419|1060|1229|chrome|1
361|1093|1229|chrome|1
391|1135|1229|chrome|1
522|1123|1229|chrome|1
542|1174|1229|chrome|1
449|1161|1229|chrome|1
842|957|1229|chrome|1
386|1161|1229|chrome|1
421|1203|1229|chrome|1
564|1315|1229|chrome|1
982|1498|1229|chrome|1
1031|470|1349|chrome|1
689|422|1349|chrome|1
906|173|1349|chrome|1
400|399|1349|chrome|1
392|351|1349|chrome|1
391|353|1349|chrome|1
367|340|1349|chrome|1
1028|466|1349|chrome|1
357|327|1349|chrome|1
370|408|1349|chrome|1
394|316|1349|chrome|1
452|349|1349|chrome|1
1090|872|1349|chrome|1
230|679|1349|chrome|1
1083|1315|1349|chrome|1
1109|764|1349|chrome|1
845|230|1349|chrome|1
1111|310|1349|chrome|1
1004|755|1007|chrome|1
882|1128|1007|chrome|1
63|677|1007|chrome|1
898|1307|1007|chrome|1
1007|44|1007|chrome|1
749|146|1007|chrome|1
878|1206|1007|chrome|1
1006|1016|1007|chrome|1
56|743|1007|chrome|1
65|1120|1007|chrome|1
53|1061|1007|chrome|1
912|1358|1007|chrome|1
910|1376|1007|chrome|1
236|304|1349|firefox|1
236|418|1349|firefox|1
345|796|1349|firefox|1
1114|313|1349|firefox|1
1001|481|1349|firefox|1
1110|557|1349|firefox|1
1048|869|1349|firefox|1
1241|890|1349|firefox|1
1105|559|1349|firefox|1
1110|560|1349|firefox|1
1074|940|1349|firefox|1
223|1078|1349|firefox|1
557|1270|1349|firefox|1
553|1320|1349|firefox|1
233|642|1349|firefox|1
464|1133|1349|firefox|1
466|1166|1349|firefox|1
632|1196|1349|firefox|1
614|1280|1349|firefox|1
461|1266|1349|firefox|1
466|1337|1349|firefox|1
467|1347|1349|firefox|1
1062|1562|1349|firefox|1
926|43|1349|chrome|1
1060|511|1349|chrome|1
231|721|1349|chrome|1
296|339|1349|chrome|1
235|716|1349|chrome|1
227|1089|1349|chrome|1
676|1268|1349|chrome|1
466|1270|1349|chrome|1
666|1262|1349|chrome|1
436|1116|1349|chrome|1
280|1093|1349|chrome|1
552|1140|1349|chrome|1
478|1169|1349|chrome|1
478|1280|1349|chrome|1
900|1297|1349|chrome|1
840|1252|1349|chrome|1
1110|437|1349|chrome|1
1108|360|1349|chrome|1
1119|621|1442|safari|1
721|401|1442|safari|1
587|368|1442|safari|1
882|518|1442|safari|1
733|360|1442|safari|1
788|416|1442|safari|1
583|373|1442|safari|1
885|520|1442|safari|1
707|340|1442|safari|1
1331|492|1920|chrome|1
510|594|1903|chrome|1
1387|1275|1903|chrome|1
1126|390|1920|chrome|1
1125|390|1920|chrome|1
1345|581|1920|chrome|1
671|418|1903|chrome|1
503|674|1903|chrome|1
1358|1375|1903|chrome|1
1134|24|1920|chrome|1
1692|245|1920|chrome|1
1373|595|1920|chrome|1
510|667|1903|chrome|1
509|1050|1903|chrome|1
508|1049|1903|chrome|1
1320|1359|1903|chrome|1
1280|589|1920|chrome|1
504|672|1903|chrome|1
1320|1382|1903|chrome|1
1631|477|1920|chrome|1
282|307|1920|chrome|1
1304|261|1920|chrome|1
722|438|1903|chrome|1
504|669|1903|chrome|1
1304|1364|1903|chrome|1
974|1148|1903|chrome|1
926|441|1920|chrome|1
775|125|1920|chrome|1
1175|127|1920|chrome|1
778|130|1920|chrome|3
699|104|1920|chrome|1
1354|267|1920|chrome|1
509|736|1903|chrome|1
638|419|1903|chrome|1
503|729|1903|chrome|1
1311|1364|1903|chrome|1
1119|14|1920|chrome|1
1143|219|1920|chrome|1
1349|504|1920|chrome|1
503|720|1903|chrome|1
1297|1284|1903|chrome|1
1090|127|1920|chrome|1
1007|117|1920|chrome|1
655|16|1920|chrome|1
643|151|1920|chrome|1
1319|512|1920|chrome|1
528|668|1903|chrome|1
518|594|1903|chrome|1
1289|1297|1903|chrome|1
1131|423|1903|chrome|1
702|417|1903|chrome|1
1396|317|1903|chrome|1
1321|566|1920|chrome|1
507|646|1903|chrome|1
1310|1344|1903|chrome|1
775|131|1920|chrome|1
1184|120|1920|chrome|3
1342|587|1920|chrome|1
508|1112|1903|chrome|1
1329|500|1920|chrome|1
502|588|1903|chrome|1
1265|1298|1903|chrome|1
646|14|1920|chrome|1
699|158|1920|chrome|1
653|23|1920|chrome|1
694|160|1920|chrome|1
1149|20|1920|chrome|1
1148|19|1920|chrome|1
505|48|1920|chrome|1
1377|501|1920|chrome|1
979|229|1903|chrome|1
817|410|1903|chrome|1
897|413|1903|chrome|1
1068|441|1903|chrome|1
793|375|1903|chrome|1
1049|508|1349|chrome|1
1093|558|1903|chrome|1
38|176|1349|chrome|1
469|83|1349|chrome|1
505|622|1903|chrome|1
960|351|1903|chrome|1
509|622|1903|chrome|1
1348|1318|1903|chrome|1
333|355|1349|chrome|1
233|645|1349|chrome|1
1044|1283|1349|chrome|1
457|128|1349|chrome|1
607|504|1349|chrome|1
841|633|1263|chrome|1
1021|633|1263|chrome|1
1021|628|1263|chrome|1
369|344|1263|chrome|1
247|839|1263|chrome|1
232|839|1263|chrome|1
427|892|1263|chrome|1
387|921|1263|chrome|1
462|950|1263|chrome|1
623|954|1263|chrome|1
421|993|1263|chrome|1
1032|1321|1263|chrome|1
1000|670|1263|chrome|1
238|708|1263|chrome|1
432|718|1263|chrome|1
213|560|1263|chrome|1
194|555|1263|chrome|1
276|714|1263|chrome|1
807|1157|1263|chrome|1
986|674|1263|chrome|1
289|391|1263|chrome|1
618|272|1263|chrome|1
848|165|1263|chrome|1
562|21|1263|chrome|1
260|501|320|chrome|1
