319|314|1440|safari|1
686|316|1440|safari|1
852|500|1440|safari|1
1142|469|1440|safari|1
283|312|1440|safari|1
687|468|1440|safari|1
866|606|1440|safari|1
1137|473|1440|safari|1
716|527|1440|safari|1
285|313|1440|safari|1
691|328|1440|safari|1
856|468|1440|safari|1
1143|472|1440|safari|1
287|316|1440|safari|1
700|573|1440|safari|1
863|716|1440|safari|1
1129|473|1440|safari|1
287|319|1440|safari|1
696|529|1440|safari|1
852|669|1440|safari|1
1143|466|1440|safari|1
275|310|1440|safari|1
685|334|1440|safari|1
864|466|1440|safari|1
1144|469|1440|safari|1
100|61|1012|chrome|1
649|29|1349|chrome|1
649|25|1349|chrome|1
696|133|1349|chrome|1
1349|1853|1349|chrome|1
1349|2000|1349|chrome|1
341|203|1349|chrome|1
337|228|1349|chrome|1
566|389|1903|chrome|3
524|538|1903|chrome|1
169|63|1903|chrome|1
965|21|1349|chrome|1
528|738|1349|chrome|1
349|233|1349|chrome|1
1151|1730|1918|chrome|1
849|52|1918|chrome|1
968|1237|1918|chrome|1
845|57|1918|chrome|1
596|2037|1918|chrome|1
386|48|1003|chrome|1
503|1707|1003|chrome|1
773|1714|1003|chrome|1
788|2074|1003|chrome|1
203|2842|1003|chrome|1
72|2242|1003|chrome|1
84|2235|1003|chrome|1
62|311|1003|chrome|1
718|403|1003|chrome|1
60|313|1003|chrome|1
617|229|1003|chrome|1
621|259|1003|chrome|1
619|290|1003|chrome|1
672|403|1003|chrome|1
954|476|1003|chrome|1
951|578|1003|chrome|1
61|364|1003|chrome|1
543|1853|1884|chrome|3
509|310|1884|chrome|1
1073|573|1884|chrome|1
1364|478|1884|chrome|1
826|52|1884|chrome|1
68|310|1003|chrome|1
648|423|1003|chrome|1
949|469|1003|chrome|1
87|7570|1003|chrome|1
133|8058|1003|chrome|1
134|6977|1003|chrome|1
136|7238|1003|chrome|1
405|53|1003|chrome|1
835|57|1884|chrome|1
503|317|1884|chrome|1
1089|587|1884|chrome|1
1357|469|1884|chrome|1
849|51|1884|chrome|1
500|313|1884|chrome|1
1139|572|1884|chrome|1
510|309|1884|chrome|1
1083|721|1884|chrome|1
1357|473|1884|chrome|1
264|1956|1349|chrome|1
