515|974|1349|chrome|3
483|1201|1349|chrome|1
562|1203|1349|chrome|1
562|483|1349|chrome|1
608|1205|1349|chrome|1
238|574|1349|chrome|1
236|532|1349|chrome|1
508|990|1349|chrome|3
840|792|1349|chrome|3
480|1195|1349|chrome|1
580|1190|1349|chrome|1
850|1054|1349|chrome|3
768|1234|1349|chrome|1
967|16|1349|chrome|1
490|1183|1349|chrome|1
571|1194|1349|chrome|1
242|1071|1349|chrome|1
809|1006|1920|chrome|1
808|1007|1920|chrome|1
808|1007|1920|chrome|1
179|1985|320|safari|1
480|1193|1349|chrome|1
565|1206|1349|chrome|1
617|1191|1349|chrome|1
256|534|1349|chrome|1
240|982|1349|chrome|1
494|1192|1349|chrome|1
567|1194|1349|chrome|1
614|1193|1349|chrome|1
229|663|1349|chrome|1
550|79|1349|chrome|1
518|19|1583|chrome|1
508|173|1583|chrome|1
530|560|1349|chrome|1
253|638|1349|chrome|1
286|735|1349|chrome|1
390|83|1349|chrome|1
452|1190|1278|chrome|1
74|1554|320|safari|1
65|1982|320|safari|1
66|1538|320|safari|1
548|1025|1349|chrome|1
614|1195|1349|chrome|1
1069|508|1349|chrome|1
648|1199|1349|chrome|1
661|1193|1349|chrome|1
494|1199|1349|chrome|1
571|1194|1349|chrome|1
607|1203|1349|chrome|1
1061|825|1349|chrome|1
707|810|1349|chrome|1
544|586|1349|chrome|1
1059|274|1287|chrome|1
463|1206|1287|chrome|1
638|346|1287|chrome|1
541|1199|1287|chrome|1
979|324|1287|chrome|1
577|1200|1287|chrome|1
450|1196|1287|chrome|1
1032|830|1287|chrome|1
1021|838|1287|chrome|1
873|305|1349|chrome|1
865|1019|1349|chrome|1
490|1196|1349|chrome|1
864|269|1349|chrome|1
568|1189|1349|chrome|1
603|1192|1349|chrome|1
339|330|1349|chrome|1
335|329|1349|chrome|1
273|45|1349|chrome|1
547|402|1905|chrome|1
554|425|1905|chrome|1
1340|652|1905|chrome|1
253|570|1349|chrome|1
253|370|1349|chrome|1
220|662|1349|chrome|1
321|421|1349|chrome|1
303|422|1349|chrome|1
272|424|1349|chrome|1
413|369|1349|chrome|1
413|369|1349|chrome|1
128|261|1349|chrome|1
483|1193|1349|chrome|1
561|1196|1349|chrome|1
