491|1200|1349|chrome|1
15|313|1349|chrome|1
564|1198|1349|chrome|1
87|385|1349|chrome|1
219|983|1349|chrome|1
375|575|1583|chrome|1
530|502|1583|chrome|1
524|503|1583|chrome|1
727|646|1583|chrome|1
1327|742|1583|chrome|1
1175|209|1349|chrome|1
252|720|1349|chrome|2
262|721|1349|chrome|1
412|686|1349|chrome|1
416|675|1349|chrome|1
255|724|1349|chrome|1
490|1206|1349|chrome|1
752|1027|1349|chrome|1
590|719|1903|chrome|1
761|1187|1903|chrome|1
848|1195|1903|chrome|1
875|1196|1903|chrome|1
488|1201|1343|chrome|1
233|962|1343|chrome|1
231|982|1343|chrome|1
237|1007|1343|chrome|1
234|963|1349|chrome|1
302|330|1349|chrome|1
312|333|1349|chrome|1
312|371|1349|chrome|1
175|377|1349|chrome|1
416|330|1349|chrome|1
416|330|1349|chrome|1
416|330|1349|chrome|1
488|85|1349|chrome|1
237|575|1349|chrome|1
407|333|1349|chrome|1
407|333|1349|chrome|1
257|530|1349|chrome|1
710|304|1349|chrome|2
490|1198|1349|chrome|1
990|15|1349|chrome|1
174|1574|640|safari|1
161|1587|640|safari|1
864|252|1349|chrome|3
698|248|1349|chrome|3
408|1576|640|safari|1
358|1204|1093|unknown|1
447|1201|1093|unknown|1
408|1575|640|safari|1
480|1206|1093|unknown|1
515|1203|1093|unknown|1
315|724|1349|chrome|1
408|1575|640|safari|1
494|1197|1349|chrome|1
574|1203|1349|chrome|1
1036|494|1349|chrome|3
887|509|1349|chrome|3
651|1196|1349|chrome|1
409|1566|640|safari|1
484|705|1349|chrome|1
410|1565|640|safari|1
708|748|1349|chrome|3
490|1194|1349|chrome|1
690|536|1349|chrome|3
1028|783|1349|chrome|3
567|1203|1349|chrome|1
706|299|1349|chrome|3
1034|281|1349|chrome|3
707|761|1349|chrome|3
882|797|1349|chrome|3
541|1020|1349|chrome|3
599|1196|1349|chrome|1
692|540|1349|chrome|3
1080|552|1349|chrome|3
698|1013|1349|chrome|3
878|838|1349|chrome|3
867|1048|1349|chrome|3
637|1191|1349|chrome|1
880|529|1349|chrome|3
500|766|1349|chrome|3
689|1190|1349|chrome|1
858|756|1349|chrome|3
731|1202|1349|chrome|1
891|295|1349|chrome|3
481|1201|1349|chrome|1
812|16|1349|chrome|1
113|324|1349|chrome|1
321|716|1349|chrome|1
866|16|1349|chrome|1
842|370|1349|chrome|1
842|370|1349|chrome|1
863|16|1349|chrome|1
863|16|1349|chrome|1
814|392|1349|chrome|1
476|1200|1349|chrome|1
572|1191|1349|chrome|1
616|1198|1349|chrome|1
646|1179|1349|chrome|1
681|1209|1349|chrome|1
727|1186|1349|chrome|1
572|477|1349|chrome|1
572|468|1349|chrome|1
882|264|1349|chrome|3
521|1197|1349|chrome|1
678|1008|1349|chrome|3
236|1031|1349|chrome|1
411|85|1349|chrome|1
432|1193|1256|chrome|1
522|1198|1256|chrome|1
552|1195|1256|chrome|1
490|856|1256|chrome|1
588|1186|1256|chrome|1
189|986|1256|chrome|1
731|1207|1349|chrome|1
782|1208|1349|chrome|1
1005|22|1349|chrome|1
779|1198|1349|chrome|1
776|1194|1349|chrome|1
293|717|1349|chrome|1
1559|310|1903|chrome|1
658|715|1903|chrome|1
1498|561|1903|chrome|1
757|1195|1903|chrome|1
1469|441|1903|chrome|1
1149|773|1903|chrome|2
842|1201|1903|chrome|1
1323|1017|1903|chrome|2
1636|407|1903|chrome|1
1151|322|1903|chrome|2
1110|538|1903|chrome|2
1160|798|1903|chrome|2
780|781|1903|chrome|2
981|997|1903|chrome|2
879|1196|1903|chrome|1
1552|352|1903|chrome|1
483|1192|1345|firefox|1
223|846|1345|firefox|1
388|845|1345|firefox|1
498|80|1251|chrome|1
326|840|1345|firefox|1
723|338|1345|firefox|2
233|250|1345|firefox|1
985|17|1349|chrome|1
985|17|1349|chrome|1
488|1190|1349|chrome|1
1038|555|1349|chrome|3
232|983|1349|chrome|1
571|1189|1349|chrome|1
624|1195|1349|chrome|1
533|320|1349|firefox|3
570|1199|1349|firefox|1
535|812|1349|firefox|3
615|1201|1349|firefox|1
1034|849|1349|firefox|3
647|1193|1349|firefox|1
884|750|1349|firefox|3
514|1072|1349|firefox|3
690|1045|1349|firefox|3
274|408|1349|chrome|1
1011|1005|1349|chrome|3
486|1192|1349|chrome|1
574|1196|1349|chrome|1
959|21|1349|chrome|1
1210|447|1349|firefox|1
523|773|1349|firefox|3
488|1202|1349|firefox|1
576|1201|1349|firefox|1
688|785|1349|firefox|3
607|1196|1349|firefox|1
647|1202|1349|firefox|1
691|1195|1349|firefox|1
865|19|1349|firefox|1
847|398|1349|firefox|1
730|261|1349|firefox|3
484|1203|1349|firefox|1
576|1186|1349|firefox|1
532|254|1349|chrome|3
1295|397|1349|chrome|1
866|546|1349|chrome|1
587|288|1263|firefox|1
638|989|1263|firefox|1
971|502|1263|firefox|1
609|1195|1263|firefox|1
643|1195|1263|firefox|1
683|1198|1263|firefox|1
41|895|1349|chrome|1
226|557|1350|chrome|1
449|1195|1263|chrome|1
93|1286|800|chrome|1
327|465|800|chrome|1
324|52|1349|chrome|1
166|1382|800|chrome|1
105|929|800|chrome|1
204|1286|800|chrome|1
688|438|800|chrome|1
414|501|1349|chrome|1
414|501|1349|chrome|1
1142|503|1260|chrome|1
1025|315|1260|chrome|1
441|1201|1260|chrome|1
491|84|1260|chrome|1
1028|291|1349|chrome|1
307|717|1349|chrome|1
260|574|1349|chrome|1
570|1198|1349|chrome|1
561|699|1349|chrome|1
524|1184|1349|chrome|1
486|1206|1349|chrome|1
336|804|1349|chrome|1
483|333|1349|chrome|1
875|519|1349|chrome|3
692|308|1349|chrome|3
1155|660|1349|chrome|1
702|1043|1349|chrome|3
484|1190|1349|chrome|1
855|1016|1349|chrome|3
653|1039|1349|chrome|3
573|1187|1349|chrome|1
1100|281|1349|chrome|3
599|1192|1349|chrome|1
530|308|1349|chrome|3
892|755|1349|chrome|3
872|1034|1349|chrome|3
643|1192|1349|chrome|1
922|300|1349|chrome|3
1110|279|1349|chrome|3
1075|1013|1349|chrome|3
686|1193|1349|chrome|1
731|1185|1349|chrome|1
1140|12|1903|chrome|1
1204|38|1903|chrome|1
969|16|1903|chrome|1
1350|557|1903|chrome|3
1316|261|1903|chrome|3
758|1195|1903|chrome|1
516|847|1903|chrome|1
514|801|1903|chrome|1
1131|1085|1903|chrome|3
1217|38|1920|chrome|1
1312|524|1903|chrome|3
498|35|1903|chrome|1
510|798|1903|chrome|1
1275|556|1903|chrome|3
864|23|1349|chrome|1
917|98|1349|chrome|1
491|1185|1349|chrome|1
841|489|1349|chrome|1
1069|325|1343|chrome|2
722|1204|1343|chrome|1
1072|322|1343|chrome|2
692|544|1343|chrome|2
767|1187|1343|chrome|1
15|583|1343|chrome|1
736|254|1423|chrome|1
661|46|1920|chrome|1
711|288|1423|chrome|1
225|551|1349|chrome|1
239|961|1349|chrome|1
524|1041|1349|chrome|1
486|1191|1349|chrome|1
542|329|1349|chrome|1
288|714|1349|chrome|1
483|1198|1349|chrome|1
562|1203|1349|chrome|1
608|1195|1349|chrome|1
546|556|1349|chrome|1
1082|814|1349|chrome|1
896|808|1349|chrome|1
653|1193|1349|chrome|1
1045|308|1349|chrome|1
693|530|1349|chrome|1
565|132|1349|chrome|1
1329|266|1903|chrome|1
221|552|1349|firefox|1
490|1201|1349|firefox|1
567|1206|1349|firefox|1
1006|1|1349|firefox|1
567|270|1349|firefox|1
605|84|1349|firefox|1
337|557|1583|chrome|1
487|1194|1349|chrome|1
246|1089|1349|chrome|1
283|722|1349|chrome|1
474|1205|1349|chrome|1
703|1191|1349|chrome|1
688|1188|1349|chrome|1
1007|305|1349|chrome|3
677|1201|1349|chrome|1
546|133|1349|chrome|1
226|1008|1349|chrome|1
564|722|1903|chrome|1
757|1191|1903|chrome|1
1722|518|1903|chrome|1
958|497|1903|chrome|2
528|400|1903|chrome|2
551|425|1903|chrome|1
596|54|1903|chrome|1
259|399|1349|chrome|1
486|244|1349|chrome|1
64|181|1349|chrome|1
414|369|1349|chrome|1
414|369|1349|chrome|1
262|966|1374|chrome|1
315|727|1349|chrome|1
65|441|1349|chrome|1
490|1193|1349|chrome|1
567|1200|1349|chrome|1
519|1023|1349|chrome|1
611|1197|1349|chrome|1
1052|264|1349|chrome|1
530|791|1349|chrome|1
489|1202|1349|chrome|1
1045|571|1349|chrome|1
109|520|1349|chrome|1
561|1189|1349|chrome|1
536|1049|1349|chrome|1
612|1198|1349|chrome|1
53|368|1349|chrome|1
654|1197|1349|chrome|1
689|288|1349|chrome|1
677|1200|1349|chrome|1
732|1193|1349|chrome|1
52|437|1349|chrome|1
244|963|1349|chrome|1
289|405|1421|safari|1
1279|485|1421|safari|1
348|424|1421|safari|1
356|445|1421|safari|1
526|1192|1421|safari|1
610|1193|1421|safari|1
1334|734|1920|chrome|1
348|458|1421|safari|1
509|86|1421|safari|1
563|801|1421|safari|1
523|1197|1421|safari|1
603|1202|1421|safari|1
644|1201|1421|safari|1
572|1003|1421|safari|1
684|1201|1421|safari|1
478|582|1281|chrome|3
720|1199|1421|safari|1
510|539|1281|chrome|1
751|1196|1421|safari|1
512|458|1421|safari|1
506|81|1421|safari|1
453|1197|1281|chrome|1
533|1197|1281|chrome|1
525|1187|1421|safari|1
619|340|1281|chrome|3
596|1197|1421|safari|1
580|1203|1281|chrome|1
1064|324|1421|safari|1
908|559|1421|safari|1
1089|797|1421|safari|1
641|1194|1421|safari|1
921|521|1421|safari|1
685|1186|1421|safari|1
722|1194|1421|safari|1
1104|534|1421|safari|1
812|865|1281|chrome|3
619|1192|1281|chrome|1
764|1194|1421|safari|1
652|1197|1281|chrome|1
900|285|1421|safari|1
726|468|1421|safari|1
685|1199|1281|chrome|1
456|471|1281|chrome|1
1028|311|1281|chrome|3
264|962|1421|safari|1
1029|1017|1281|chrome|3
234|420|1263|chrome|1
473|311|1263|chrome|2
504|812|1263|chrome|2
491|77|1263|chrome|1
230|724|1349|chrome|1
481|1193|1349|chrome|1
569|1202|1349|chrome|1
661|492|1349|chrome|3
490|496|1349|chrome|1
1011|25|1343|chrome|1
1127|12|1343|chrome|1
490|1190|1349|chrome|1
1179|292|1583|chrome|3
818|777|1583|chrome|3
577|1196|1349|chrome|1
823|1023|1583|chrome|3
233|986|1349|chrome|1
602|1193|1583|chrome|1
258|577|1349|chrome|1
249|964|1349|chrome|3
237|1027|1349|chrome|3
240|980|1349|chrome|3
205|426|1264|chrome|1
830|821|1264|chrome|1
1012|548|1285|safari|1
380|613|1285|safari|1
133|640|1285|safari|1
278|1142|1285|safari|1
785|282|1903|chrome|1
521|407|1903|chrome|1
966|277|1903|chrome|3
1324|270|1903|chrome|3
1328|489|1903|chrome|3
1162|726|1903|chrome|3
787|753|1903|chrome|1
576|614|1681|safari|1
1203|422|1349|chrome|1
490|1201|1349|chrome|1
1282|448|1349|chrome|1
576|1190|1349|chrome|1
1225|449|1349|chrome|1
612|1197|1349|chrome|1
1246|387|1349|chrome|1
532|1020|1349|chrome|1
645|1196|1349|chrome|1
1271|423|1349|chrome|1
677|1198|1349|chrome|1
898|549|1349|chrome|1
824|499|1280|chrome|1
796|631|1280|chrome|1
785|637|1280|chrome|1
794|571|1280|chrome|1
455|1191|1280|chrome|1
864|295|1280|chrome|1
815|315|1280|chrome|1
343|981|1583|chrome|2
354|1024|1583|chrome|2
342|1043|1583|chrome|2
377|1150|1583|chrome|1
536|408|1903|chrome|1
523|416|1903|chrome|1
691|372|1903|chrome|1
688|366|1903|chrome|1
751|78|1903|chrome|1
610|851|1903|chrome|1
495|838|1903|chrome|1
665|808|1903|chrome|1
984|279|1903|chrome|2
1139|300|1903|chrome|2
510|887|1903|chrome|1
503|812|1903|chrome|1
376|720|1583|unknown|1
1224|1069|1583|unknown|3
608|1201|1583|unknown|1
842|1196|1583|unknown|1
852|1210|1583|unknown|1
842|532|1583|unknown|3
838|1202|1583|unknown|1
836|1208|1583|unknown|1
285|54|1263|chrome|1
521|336|1349|chrome|1
954|20|1349|chrome|1
849|525|1349|chrome|1
984|20|1349|chrome|1
870|42|1226|chrome|1
429|1208|1226|chrome|1
496|1200|1226|chrome|1
825|771|1226|chrome|1
541|1194|1226|chrome|1
1031|534|1226|chrome|1
580|1202|1226|chrome|1
446|806|1226|chrome|1
633|1192|1226|chrome|1
671|1192|1226|chrome|1
199|1152|1263|chrome|1
794|508|1903|chrome|3
1377|298|1903|chrome|3
991|523|1903|chrome|3
1171|345|1903|chrome|3
792|782|1903|chrome|3
1001|805|1903|chrome|3
1160|810|1903|chrome|3
804|1031|1903|chrome|3
989|1061|1903|chrome|3
768|1200|1903|chrome|1
804|555|1903|chrome|3
817|317|1903|chrome|3
1344|311|1903|chrome|3
1324|554|1903|chrome|3
990|786|1903|chrome|3
1193|828|1903|chrome|3
853|1195|1903|chrome|1
828|1022|1903|chrome|3
219|829|1349|chrome|1
284|813|1349|chrome|1
478|1187|1349|chrome|1
567|1203|1349|chrome|1
8|1427|1903|chrome|1
578|84|1300|chrome|1
480|1040|1265|chrome|1
658|545|1263|firefox|3
986|321|1263|firefox|3
819|291|1263|firefox|3
215|965|1324|chrome|1
437|1203|1263|firefox|1
639|572|1263|firefox|3
783|1032|1263|firefox|3
525|1199|1263|firefox|1
361|36|1569|safari|1
671|722|1903|chrome|1
972|538|1903|chrome|3
222|717|1349|chrome|1
484|1192|1349|chrome|1
568|1194|1349|chrome|1
1097|526|1349|chrome|1
969|768|1903|chrome|3
980|1006|1903|chrome|3
753|1196|1903|chrome|1
771|1185|1903|chrome|1
973|524|1903|chrome|3
753|1188|1903|chrome|1
836|1191|1903|chrome|1
885|1190|1903|chrome|1
770|947|1903|chrome|1
768|1194|1903|chrome|1
967|986|1903|chrome|3
843|1189|1903|chrome|1
886|1194|1903|chrome|1
768|948|1903|chrome|1
765|1188|1903|chrome|1
843|1195|1903|chrome|1
763|1196|1903|chrome|1
1367|526|1903|chrome|1
812|774|1903|chrome|1
759|1187|1903|chrome|1
1170|507|1903|chrome|1
767|1193|1903|chrome|1
1260|1131|1903|chrome|1
760|1189|1903|chrome|1
848|1197|1903|chrome|1
801|276|1903|chrome|3
761|1187|1903|chrome|1
762|1192|1903|chrome|1
841|1192|1903|chrome|1
1345|290|1903|chrome|3
1650|218|1903|chrome|1
985|323|1903|chrome|3
958|396|1903|chrome|3
1153|544|1903|chrome|3
881|1195|1903|chrome|3
759|951|1903|chrome|1
957|1008|1903|chrome|3
428|84|1007|chrome|1
223|83|1007|chrome|1
1115|88|1903|chrome|1
1137|19|1903|chrome|1
1190|87|1903|chrome|1
1177|557|1903|chrome|1
340|808|1583|firefox|1
375|803|1583|firefox|1
388|801|1583|firefox|1
656|284|1583|firefox|3
595|1198|1583|firefox|1
64|1007|1008|firefox|3
1178|760|1583|firefox|3
673|1207|1583|firefox|1
989|318|1583|firefox|3
608|711|1583|firefox|1
1021|316|1583|firefox|1
59|963|1008|firefox|3
1110|246|1349|chrome|1
1041|1041|1349|chrome|3
480|1202|1349|chrome|1
554|1188|1349|chrome|1
1255|270|1349|chrome|1
597|1193|1349|chrome|1
554|1060|1349|chrome|3
704|1067|1349|chrome|3
636|1206|1349|chrome|1
1265|381|1349|chrome|1
677|1192|1349|chrome|1
857|546|1349|chrome|3
727|1196|1349|chrome|1
342|506|1008|firefox|3
881|539|1008|firefox|3
335|1024|1008|firefox|3
523|1233|1008|firefox|1
339|1017|1008|firefox|3
393|1203|1008|firefox|1
882|1027|1008|firefox|3
431|1197|1008|firefox|1
688|257|1008|firefox|3
472|1197|1008|firefox|1
110|1107|1008|firefox|3
114|1153|1008|firefox|3
1333|501|1853|chrome|3
735|1197|1853|chrome|1
806|1195|1853|chrome|1
853|1201|1853|chrome|1
1150|263|1853|chrome|3
779|553|1853|chrome|3
894|1195|1853|chrome|1
937|1194|1853|chrome|1
980|1196|1853|chrome|1
491|990|1853|chrome|1
761|1191|1903|chrome|1
845|1185|1903|chrome|1
897|1200|1903|chrome|1
937|1185|1903|chrome|1
961|1201|1903|chrome|1
932|1202|1903|chrome|1
988|764|1903|chrome|3
972|1194|1903|chrome|1
1011|1191|1903|chrome|1
965|462|1903|chrome|1
1314|1047|1903|chrome|1
262|401|1349|chrome|1
324|428|1349|chrome|1
497|1192|1349|chrome|1
642|77|1349|chrome|1
387|52|1349|chrome|1
322|1188|1007|chrome|1
399|1197|1007|chrome|1
367|1196|1007|chrome|1
731|1018|1007|chrome|1
436|1192|1007|chrome|1
479|1198|1007|chrome|1
870|1060|1007|chrome|1
878|762|1349|chrome|1
691|1015|1349|chrome|1
327|1044|1007|chrome|1
518|1194|1007|chrome|1
382|805|1007|chrome|1
564|1188|1007|chrome|1
394|83|1007|chrome|1
763|1196|1903|chrome|1
838|1197|1903|chrome|1
890|1189|1903|chrome|1
1339|533|1903|chrome|1
1141|557|1903|chrome|1
502|807|1903|chrome|1
1314|546|1903|chrome|3
1292|548|1903|chrome|3
848|80|1920|chrome|1
408|427|1920|chrome|1
1169|548|1920|chrome|1
979|1073|1920|chrome|1
774|1200|1920|chrome|1
825|779|1920|chrome|1
813|86|1920|chrome|1
763|1187|1903|chrome|1
843|1194|1903|chrome|1
1012|1197|1903|chrome|1
958|461|1903|chrome|1
923|1197|1903|chrome|1
887|1195|1903|chrome|1
979|999|1903|chrome|1
845|80|1349|chrome|3
540|516|1349|chrome|3
232|982|1349|chrome|1
238|400|1343|chrome|1
296|428|1343|chrome|1
216|554|1343|chrome|1
796|780|1903|chrome|1
770|1206|1903|chrome|1
844|1185|1903|chrome|1
891|1191|1903|chrome|1
1302|265|1903|chrome|1
149|887|1903|chrome|1
351|81|1263|chrome|1
693|1195|1777|chrome|1
779|1195|1777|chrome|1
825|1195|1777|chrome|1
867|1191|1777|chrome|1
330|326|1263|chrome|1
259|1008|1349|chrome|1
238|1111|1349|chrome|1
173|986|1253|firefox|1
876|808|1349|chrome|1
482|1193|1349|chrome|1
572|1197|1349|chrome|1
604|1201|1349|chrome|1
1059|278|1349|chrome|1
1000|552|1349|chrome|1
878|553|1349|chrome|1
882|779|1349|chrome|1
496|1027|1349|chrome|1
106|972|1085|chrome|1
1037|26|1349|chrome|1
963|26|1349|chrome|1
520|533|1349|firefox|3
490|772|1349|firefox|3
485|1202|1349|firefox|1
514|539|1349|firefox|3
576|1199|1349|firefox|1
511|793|1349|firefox|3
604|1208|1349|firefox|3
599|1207|1349|firefox|1
664|714|1903|chrome|1
490|1199|1349|chrome|1
1032|542|1349|chrome|1
570|1196|1349|chrome|1
608|1199|1349|chrome|1
650|1202|1349|chrome|1
484|1204|1349|chrome|1
485|1198|1349|chrome|1
489|1184|1349|chrome|1
524|1199|1349|chrome|1
859|293|1349|chrome|1
292|719|1349|chrome|1
227|960|1349|chrome|1
333|321|1263|chrome|1
328|334|1263|chrome|1
999|120|1263|chrome|1
665|820|1903|chrome|1
675|717|1903|chrome|1
512|798|1903|chrome|1
618|51|1903|chrome|1
669|712|1903|chrome|1
657|801|1903|chrome|1
790|400|1903|chrome|1
660|721|1903|chrome|1
503|804|1903|chrome|1
804|783|1903|chrome|1
508|800|1903|chrome|1
792|762|1903|chrome|1
449|1190|1263|chrome|1
523|1193|1263|chrome|1
565|1196|1263|chrome|1
621|1195|1263|chrome|1
653|1193|1263|chrome|1
691|1180|1263|chrome|1
372|498|1263|chrome|1
371|495|1263|chrome|1
207|531|1263|chrome|1
314|1198|1008|chrome|1
409|1203|1008|chrome|1
529|1071|1008|chrome|1
368|1191|1008|chrome|1
342|1038|1008|chrome|1
925|33|1349|chrome|1
893|21|1349|chrome|1
960|140|1349|chrome|1
97|1070|1008|chrome|1
419|334|1349|chrome|1
547|348|1349|chrome|1
330|715|1903|chrome|1
194|887|1903|chrome|1
288|837|1903|chrome|1
147|16|320|chrome|1
115|18|320|chrome|1
62|1795|320|chrome|1
111|303|1343|chrome|2
138|1783|320|chrome|1
127|776|1343|chrome|2
127|1131|1343|chrome|2
1011|19|1343|chrome|1
102|1017|320|chrome|3
176|1785|320|chrome|1
128|1451|320|chrome|3
215|1784|320|chrome|1
255|170|320|chrome|1
7|369|1343|chrome|2
325|714|1423|chrome|1
281|573|1423|chrome|1
681|1199|1423|chrome|1
719|1201|1423|chrome|1
255|402|1349|chrome|1
734|1198|1423|chrome|1
726|271|1349|chrome|3
662|767|1349|chrome|3
907|1049|1349|chrome|3
483|1185|1349|chrome|1
1061|264|1349|chrome|3
574|1196|1349|chrome|1
561|1187|1349|chrome|1
1043|508|1349|chrome|3
624|1203|1349|chrome|1
650|1188|1349|chrome|1
880|527|1349|firefox|3
689|1202|1349|chrome|1
729|1201|1349|chrome|1
85|1023|320|chrome|1
285|427|1349|chrome|1
494|1207|1349|chrome|1
399|80|1349|chrome|1
317|465|1007|firefox|1
890|581|1007|firefox|1
443|1184|1263|chrome|1
523|1189|1263|chrome|1
629|559|1263|chrome|3
566|722|1263|chrome|1
574|1190|1263|chrome|1
595|1201|1263|chrome|1
653|1181|1263|chrome|1
685|1197|1263|chrome|1
88|406|1007|firefox|1
312|721|1343|chrome|1
481|1193|1343|chrome|1
569|1195|1343|chrome|1
609|1205|1343|chrome|1
399|1196|1007|firefox|1
489|709|1343|chrome|1
482|1187|1343|chrome|1
862|1025|1343|chrome|1
860|79|1349|chrome|1
531|294|1343|chrome|3
310|325|1349|chrome|1
534|824|1343|chrome|3
420|331|1349|chrome|1
915|299|1349|chrome|3
492|1199|1349|chrome|1
690|308|1349|chrome|3
660|574|1349|chrome|3
577|1198|1349|chrome|1
608|1201|1349|chrome|1
644|1199|1349|chrome|1
968|22|1343|chrome|1
869|532|1349|chrome|3
694|1200|1349|chrome|1
727|1206|1349|chrome|1
324|717|1343|chrome|1
359|726|1343|chrome|1
478|1207|1343|chrome|1
718|1035|1343|chrome|1
430|1318|1349|chrome|1
259|1104|1345|chrome|1
292|1157|1345|chrome|1
487|1191|1345|chrome|1
563|1203|1345|chrome|1
609|1187|1345|chrome|1
637|1199|1345|chrome|1
229|1025|1345|chrome|1
268|398|1349|chrome|1
650|56|1349|chrome|1
963|572|1583|chrome|2
844|1197|1583|chrome|1
682|1194|1583|chrome|1
721|1206|1583|chrome|1
1167|784|1583|chrome|2
758|1200|1583|chrome|1
758|80|1583|chrome|1
54|290|1349|chrome|1
491|1204|1349|chrome|1
1205|349|1349|chrome|1
636|82|1349|chrome|1
476|331|1663|chrome|1
466|715|1663|chrome|1
646|1196|1663|chrome|1
736|1198|1663|chrome|1
764|1194|1663|chrome|1
518|799|1343|chrome|1
892|543|1343|chrome|1
490|1199|1343|chrome|1
1064|552|1343|chrome|1
522|539|1343|chrome|1
515|1025|1343|chrome|1
693|1046|1343|chrome|1
565|1194|1343|chrome|1
1052|297|1343|chrome|1
880|525|1343|chrome|1
605|1190|1343|chrome|1
896|1020|1343|chrome|1
1066|781|1343|chrome|1
643|1196|1343|chrome|1
525|313|1343|chrome|1
471|1193|1324|safari|1
882|525|1343|chrome|1
686|1201|1343|chrome|1
852|357|1324|safari|1
724|1195|1343|chrome|1
487|466|1343|chrome|1
479|1200|1343|chrome|1
709|531|1343|chrome|1
523|320|1343|chrome|1
530|1045|1343|chrome|1
519|1051|1343|chrome|1
274|1126|1423|chrome|1
834|566|1007|chrome|2
306|1185|1007|chrome|1
308|939|1498|chrome|1
392|1194|1007|chrome|1
443|1189|1007|chrome|1
651|1202|1663|chrome|1
1208|21|1663|chrome|1
